id,date,nasdaq_close,nasdaq_chg_pct,close_approx,clean_day,event,category,time_et,scheduled,expected_vs_actual,news_N,impact_I,direction,importance,confidence,exposure
US-20251114-01,2025-11-14,22900.59,0.13,N,N,장초 나스닥 -1.9% 급락 후 저가매수로 +0.1% 반전(엔비디아 +1.8%),수급/기술적,장중,—,—,3,1,◆,1.8,C,지수
US-20251114-02,2025-11-14,22900.59,0.13,N,N,트럼프 소고기·커피·바나나 등 식품 관세 면제 행정명령(장후),무역/관세,장후,돌발,—,3,1,▲,1.8,A,식품
US-20251114-03,2025-11-14,22900.59,0.13,N,N,버크셔 알파벳 신규 매수 공개(장후),기업이벤트,장후,예정,—,3,1,▲,1.8,A,알파벳
US-20251117-01,2025-11-17,22708.07,-0.84,N,N,"엔비디아 실적(11/19) 앞 AI주 약세 지속 → 나스닥 -0.8%, 비트코인 9만달러 하회",AI/반도체,장중,—,—,3,1,▼,1.8,C,AI·가상자산
US-20251117-02,2025-11-17,22708.07,-0.84,N,N,알파벳 +3.1%(버크셔 지분) 역행,기업이벤트,전일 장후,예정,—,2,1,▲,1.4,B,알파벳
US-20251117-03,2025-11-17,22708.07,-0.84,N,N,"제퍼슨 부의장 ""천천히 가야""",통화정책,장중,돌발,—,1,1,▼,1.0,C,—
US-20251118-01,2025-11-18,22432.85,-1.21,Y,N,"AI주 4일 연속 매도 + 클라우드플레어 대규모 장애 → 나스닥 -1.2%, S&P 50일선 하회",AI/반도체,장중,—,—,3,3,▼,3.0,C,AI·기술주
US-20251118-02,2025-11-18,22432.85,-1.21,Y,N,"홈디포 가이던스 하향 -6%, 8월 고용(지연) 발표 일정",기업실적,장전,예정,미달,2,1,▼,1.4,A,소매
US-20251119-01,2025-11-19,22564.23,0.59,N,N,장후 엔비디아 3Q 매출 570억달러·4Q 가이던스 650억달러(예상 620억) 대폭 상회 → 시간외 +5%,기업실적,16:20 ET 장후,예정,대폭 상회,5,1,▲,2.6,A,엔비디아·AI
US-20251119-02,2025-11-19,22564.23,0.59,N,N,"10월 FOMC 의사록 ""다수 12월 인하 부적절"" → 장중 약세 후 +0.6%",통화정책,14:00 ET 장중,예정,매파,3,1,▼,1.8,A,지수
US-20251120-01,2025-11-20,22078.05,-2.15,N,N,"엔비디아 호실적에 장초 나스닥 +2.4% → -2.2%로 급반전(장중 변동폭 4.7%, 4월 이후 최대 반전). 엔비디아 +5%→-3.2%, 비트코인 8.7만달러",AI/반도체,전일 장후,예정,대폭 상회 → 셀 더 뉴스,5,4,▼,4.4,B,AI 반도체·지수
US-20251120-02,2025-11-20,22078.05,-2.15,N,N,"9월 고용 +11.9만(지연 발표, 예상 5만)·실업률 4.4% → 12월 인하 기대 혼란",거시지표,08:30 ET 장전,예정,고용 상회·실업률 상승,4,1,◆,2.2,A,—
US-20251120-03,2025-11-20,22078.05,-2.15,N,N,월마트 호실적 +6.5%,기업실적,장전,예정,상회,2,1,▲,1.4,A,소매
US-20251121-01,2025-11-21,22273.08,0.88,Y,N,"윌리엄스 뉴욕 연은 총재 ""가까운 시일 내 추가 인하 여지""(08:30 ET 칠레 연설) → 12월 인하 확률 70%로 급등, 나스닥 +0.9%, 러셀 +2.8%",통화정책,08:30 ET 장전,돌발,—,4,2,▲,2.8,A,지수·소형주
US-20251121-02,2025-11-21,22273.08,0.88,Y,N,알파벳 제미나이3 호평 +3.5%,AI/반도체,장중,—,—,2,1,▲,1.4,C,알파벳
US-20251124-01,2025-11-24,22872.0,2.69,N,Y,"알파벳 +6.3%(제미나이3·TPU 외부 판매 기대) + 월러 ""12월 인하 지지"" → 나스닥 +2.7%(5월 이후 최대)",AI/반도체,장중,돌발,—,4,4,▲,4.0,C,알파벳·지수
US-20251124-02,2025-11-24,22872.0,2.69,N,Y,美-우크라 제네바 평화안 협의,지정학,주말,돌발,—,3,1,▲,1.8,C,—
US-20251125-01,2025-11-25,23025.59,0.67,N,N,"디인포메이션 ""메타, 구글 TPU 도입 협상"" → 엔비디아 -2.6%·알파벳 +1.5%(시총 4조 근접)",AI/반도체,전일 장후,돌발,—,4,2,◆,2.8,B,AI 반도체
US-20251125-02,2025-11-25,23025.59,0.67,N,N,"9월 소매판매 +0.2%·PPI 부합, 해싯 차기 연준의장 유력(블룸버그) → 금리 하락, 나스닥 +0.7%",통화정책,장중,돌발,—,3,1,▲,1.8,C,지수·소형주
US-20251126-01,2025-11-26,23214.69,0.82,Y,N,추수감사절 앞 연속 상승: 연준 베이지북·실업수당 21.6만 감소 → 나스닥 +0.8%,거시지표,08:30 ET 장전,예정,양호,2,1,▲,1.4,C,지수
US-20251126-02,2025-11-26,23214.69,0.82,Y,N,델 호실적(AI 서버 수주),기업실적,전일 장후,예정,상회,1,1,▲,1.0,B,—
US-20251128-01,2025-11-28,23365.68,0.65,N,N,"CME 데이터센터 냉각 장애로 선물 거래 중단(장전) 후 조기폐장(13:00 ET) +0.65%, 11월 나스닥 -1.5%(7개월 연속 상승 중단)",기타,장전,돌발,—,3,1,▲,1.8,C,지수
US-20251128-02,2025-11-28,23365.68,0.65,N,N,(11/27 추수감사절 휴장),기타,—,예정,—,1,1,◆,1.0,C,—
US-20251201-01,2025-12-01,23275.92,-0.38,N,N,"우에다 BOJ 총재 ""12월 인상 검토"" 시사 → 글로벌 금리 상승 + 비트코인 8.6만달러 급락 → 나스닥 -0.4%, 5일 연속 상승 종료",통화정책,12/1 새벽(ET),돌발,—,4,1,▼,2.2,B,지수·가상자산
US-20251201-02,2025-12-01,23275.92,-0.38,N,N,11월 ISM 제조업 48.2 위축 확대,거시지표,10:00 ET 장중,예정,예상 하회,2,1,▼,1.4,A,—
US-20251202-01,2025-12-02,23413.67,0.59,Y,N,"트럼프 ""해싯 차기 의장 내정 시사""",통화정책,장후,돌발,—,3,1,▲,1.8,C,—
US-20251202-02,2025-12-02,23413.67,0.59,Y,N,비트코인 9만달러 반등·보잉 +10%(현금흐름 전망) → 나스닥 +0.6%,기업이벤트,장중,—,—,2,1,▲,1.4,C,보잉·가상자산
US-20251203-01,2025-12-03,23454.09,0.17,Y,N,"11월 ADP -3.2만(예상 +1만) → 12월 인하 확률 90%, 나스닥 +0.2%",거시지표,08:15 ET 장전,예정,예상 하회,3,1,▲,1.8,A,지수·소형주
US-20251203-02,2025-12-03,23454.09,0.17,Y,N,MS -2.5%(AI 판매목표 하향 보도 후 부인),AI/반도체,장중,돌발,—,2,1,▼,1.4,A,MS
US-20251204-01,2025-12-04,23505.14,0.22,Y,N,"실업수당 19.1만(3년 최저)에도 보합권 +0.2%, 메타 +3.4%(메타버스 예산 30% 삭감 보도)",기업이벤트,장중,돌발,—,2,1,▲,1.4,C,메타
US-20251204-02,2025-12-04,23505.14,0.22,Y,N,세일즈포스 가이던스 상향,기업실적,전일 장후,예정,상회,1,1,▲,1.0,C,—
US-20251205-01,2025-12-05,23578.13,0.31,Y,N,넷플릭스 워너브러더스 인수(827억달러) 발표 -2.9%,기업이벤트,장전,돌발,—,4,1,▼,2.2,A,미디어
US-20251205-02,2025-12-05,23578.13,0.31,Y,N,9월 PCE 근원 2.8% 둔화(지연 발표) + 미시간 기대인플레 하락 → 나스닥 +0.3%,거시지표,10:00 ET 장중,예정,예상 하회,3,1,▲,1.8,A,지수
US-20251208-01,2025-12-08,23545.9,-0.14,Y,N,"트럼프 ""엔비디아 H200 中 판매 허용(수익 25% 징수)"" (장후)",AI/반도체,장후,돌발,—,4,1,▲,2.2,A,엔비디아
US-20251208-02,2025-12-08,23545.9,-0.14,Y,N,"파라마운트 워너브러더스 적대적 인수 제안(1,080억달러) + FOMC 앞 관망 → 나스닥 -0.1%",기업이벤트,장중,돌발,—,3,1,◆,1.8,A,미디어
US-20251209-01,2025-12-09,23576.49,0.13,Y,N,"엔비디아 H200 中 수출 허용 소화 +0.3%, JOLTS 767만 상회 → 나스닥 +0.1%",AI/반도체,전일 장후,돌발,—,3,1,▲,1.8,B,엔비디아
US-20251209-02,2025-12-09,23576.49,0.13,Y,N,FOMC 1일차,통화정책,—,예정,—,2,1,◆,1.4,C,—
US-20251210-01,2025-12-10,23654.16,0.33,Y,N,"FOMC 25bp 인하(3.50~3.75%, 3연속) + 단기국채 매입(RMP 월 400억달러) + 파월 ""인상은 기본 시나리오 아냐"" → 나스닥 +0.3%, 러셀 사상 최고",통화정책,14:00 ET 장중,예정,부합·예상보다 비둘기,5,1,▲,2.6,A,지수·소형주
US-20251210-02,2025-12-10,23654.16,0.33,Y,N,장후 오라클 클라우드 매출 미달·설비투자 150억달러 상향 → 시간외 -11%,기업실적,16:05 ET 장후,예정,미달,4,1,▼,2.2,A,오라클·AI 인프라
US-20251211-01,2025-12-11,23593.86,-0.25,N,N,"오라클 -10.8%(AI 설비투자·부채 우려) → AI 인프라 매도, 나스닥 -0.3% vs 다우·S&P 사상 최고(로테이션)",기업실적,전일 16:05 ET 장후,예정,미달,4,2,▼,2.8,B,오라클·AI 인프라
US-20251211-02,2025-12-11,23593.86,-0.25,N,N,장후 브로드컴 호실적(가이던스 상회),기업실적,16:15 ET 장후,예정,상회,3,1,◆,1.8,A,브로드컴
US-20251212-01,2025-12-12,23195.17,-1.69,N,Y,"브로드컴 -11.4%(AI 매출 마진 희석 우려) + 오라클 ""오픈AI 데이터센터 완공 지연"" 보도(블룸버그) → 나스닥 -1.7%",AI/반도체,전일 장후~장중,돌발,—,4,3,▼,3.4,B,AI 반도체·인프라
US-20251212-02,2025-12-12,23195.17,-1.69,N,Y,10년물 4.19%로 상승(해맥·슈미드 인하 반대),채권/금리,장중,—,—,2,1,▼,1.4,C,—
US-20251215-01,2025-12-15,23057.41,-0.59,Y,N,AI주 매도 지속(브로드컴·오라클 추가 하락) → 나스닥 -0.6%,AI/반도체,장중,—,—,3,1,▼,1.8,C,AI 인프라
US-20251215-02,2025-12-15,23057.41,-0.59,Y,N,"11월 고용·CPI(12/16·18) 앞 관망, 아이로봇 파산",거시지표,—,예정,—,2,1,◆,1.4,C,—
US-20251216-01,2025-12-16,23111.46,0.23,N,N,"10~11월 고용 합산 발표: 11월 +6.4만·실업률 4.6%(2021년 이후 최고) → 혼조, 나스닥 +0.2%",거시지표,08:30 ET 장전,예정,고용 상회·실업률 상승,4,1,◆,2.2,A,지수
US-20251216-02,2025-12-16,23111.46,0.23,N,N,테슬라 +3% 사상 최고(로보택시 무인 주행),기업이벤트,장중,—,—,3,1,▲,1.8,C,테슬라
US-20251217-01,2025-12-17,22693.32,-1.81,N,Y,"FT ""블루아울, 오라클 미시간 데이터센터(100억달러) 자금조달 철회"" → 오라클 -5.4%·엔비디아 -3.8%·브로드컴 -4.5% → 나스닥 -1.8%(4일 연속↓)",AI/반도체,장전,돌발,—,5,3,▼,3.8,A,AI 인프라·반도체
US-20251217-02,2025-12-17,22693.32,-1.81,N,Y,트럼프 베네수엘라 유조선 봉쇄 명령 → 유가 +1%,지정학,전일 장후,돌발,—,3,1,◆,1.8,B,에너지
US-20251218-01,2025-12-18,23006.36,1.38,N,Y,11월 CPI 2.7%(예상 3.1%)·근원 2.6% 대폭 하회(셧다운 수집 왜곡 논란) + 마이크론 호실적 +10% → 나스닥 +1.4%,거시지표,08:30 ET 장전,예정,예상 3.1% → 실제 2.7%,5,3,▲,3.8,A,지수·반도체
US-20251218-02,2025-12-18,23006.36,1.38,N,Y,"영란은행 3.75%로 인하, ECB 동결",통화정책,07:00 ET 장전,예정,부합,1,1,◆,1.0,C,—
US-20251219-01,2025-12-19,23307.62,1.31,N,N,"BOJ 기준금리 0.75%로 인상(1995년 이후 최고, 예상 부합) → 엔 약세로 안도 + 쿼드러플 위칭(사상 최대 7.1조달러) → 나스닥 +1.3%",통화정책,12/18 23:00 ET,예정,부합,4,3,▲,3.4,B,지수
US-20251219-02,2025-12-19,23307.62,1.31,N,N,"오라클 +6.6%(틱톡 美 합작사 서명), 엔비디아 +3.9%",AI/반도체,장중,돌발,—,3,1,▲,1.8,A,오라클
US-20251222-01,2025-12-22,23428.83,0.52,Y,N,AI주 반등 지속(엔비디아 H200 中 출하 보도) + 산타랠리 → 나스닥 +0.5%,AI/반도체,장중,—,—,2,1,▲,1.4,C,AI 반도체
US-20251222-02,2025-12-22,23428.83,0.52,Y,N,"美 베네수엘라 유조선 추가 나포, 금 4,400달러 사상 최고",지정학,주말,돌발,—,2,1,◆,1.4,C,금·에너지
US-20251223-01,2025-12-23,23561.84,0.57,Y,N,"3Q GDP 4.3%(예상 3.3%, 2년 만에 최고, 지연 발표) → S&P 사상 최고, 나스닥 +0.6%",거시지표,08:30 ET 장전,예정,예상 상회,4,1,▲,2.2,A,지수
US-20251223-02,2025-12-23,23561.84,0.57,Y,N,소비자신뢰 89.1 하락,거시지표,10:00 ET 장중,예정,예상 하회,1,1,▼,1.0,C,—
US-20251224-01,2025-12-24,23613.31,0.22,Y,N,"크리스마스 이브 조기폐장(13:00 ET), S&P 사상 최고 경신 → 나스닥 +0.2%",수급/기술적,장중,—,—,2,1,▲,1.4,C,지수
US-20251224-02,2025-12-24,23613.31,0.22,Y,N,실업수당 21.4만 감소,거시지표,08:30 ET 장전,예정,양호,1,1,▲,1.0,C,—
US-20251226-01,2025-12-26,23593.1,-0.09,Y,N,"(12/25 휴장) 한산한 거래 속 보합(-0.1%), 엔비디아 +1%(그록 200억달러 라이선스·인재 영입)",AI/반도체,12/24,돌발,—,3,1,◆,1.8,C,엔비디아
US-20251226-02,2025-12-26,23593.1,-0.09,Y,N,은 80달러 돌파 등 귀금속 급등,채권/금리,장중,—,—,2,1,◆,1.4,C,귀금속
US-20251229-01,2025-12-29,23474.35,-0.50,Y,N,"연말 차익실현: 엔비디아 -1.2%·테슬라 -3% → 나스닥 -0.5%, 귀금속 급락(은 -9%)",수급/기술적,장중,—,—,2,1,▼,1.4,C,빅테크·귀금속
US-20251229-02,2025-12-29,23474.35,-0.50,Y,N,트럼프-젤렌스키 마러라고 회담,지정학,주말,예정,—,2,1,◆,1.4,C,—
US-20251230-01,2025-12-30,23419.08,-0.24,N,N,"12월 FOMC 의사록(14:00 ET) ""추가 인하 신중"" → 나스닥 -0.2%, 3일 연속↓",통화정책,14:00 ET 장중,예정,매파,3,1,▼,1.8,A,지수
US-20251230-02,2025-12-30,23419.08,-0.24,N,N,메타 AI 에이전트 스타트업 마누스 인수,기업이벤트,장중,돌발,—,2,1,◆,1.4,C,메타
US-20251231-01,2025-12-31,23241.99,-0.76,N,N,"연말 폐장: 나스닥 -0.8%(4일 연속↓), 2025년 +20.4%(3년 연속 두 자릿수), S&P +16.4%",수급/기술적,장중,—,—,4,1,▼,2.2,C,지수
US-20251231-02,2025-12-31,23241.99,-0.76,N,N,실업수당 19.9만 감소,거시지표,08:30 ET 장전,예정,양호,1,1,◆,1.0,C,—
